global_id,novel_id,episode_id,raw_indices,final_indices,raw_start,raw_end,final_start,final_end,raw_start_sec,raw_end_sec,final_start_sec,final_end_sec,raw_text,final_text,similarity,operation,raw_block_count,final_block_count,timing_shift_start_sec,timing_shift_end_sec,style,language
novela002__episode_0012,novela002,episode_0012,[],[19],,,"00:00:32,157","00:00:33,677",,,32.157,33.677,,E agora todo mundo sabe sabe,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0012,novela002,episode_0012,[],[20],,,"00:00:33,702","00:00:35,404",,,33.702,35.404,,que Tiago vai casar e ser pai.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0012,novela002,episode_0012,[],[21],,,"00:00:35,685","00:00:36,984",,,35.685,36.984,,Até aquelas fofoquinhas,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0012,novela002,episode_0012,[],[22],,,"00:00:37,009","00:00:38,688",,,37.009,38.688,,sobre oligospermia,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0012,novela002,episode_0012,[],[23],,,"00:00:38,713","00:00:40,077",,,38.713,40.077,,sumiram por completo.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0012,novela002,episode_0012,[],[24],,,"00:00:44,068","00:00:44,653",,,44.068,44.653,,"Pai, mãe",0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0012,novela002,episode_0012,[],[25],,,"00:00:44,678","00:00:45,826",,,44.678,45.826,,Agora eu tenho que desligar tá?,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0012,novela002,episode_0012,[],[26],,,"00:00:47,103","00:00:48,067",,,47.103,48.067,,Tá.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0012,novela002,episode_0012,[],[27],,,"00:01:15,208","00:01:16,637",,,75.208,76.637,,"Olha, se não se importar...",0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0012,novela002,episode_0012,[],[28],,,"00:01:16,699","00:01:17,457",,,76.699,77.457,,pode provar?,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0012,novela002,episode_0012,[],[29],,,"00:01:17,482","00:01:18,793",,,77.482,78.793,,"Eu fiz bem leve, vai gostar.",0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0012,novela002,episode_0012,[],[30],,,"00:01:33,793","00:01:34,491",,,93.793,94.491,,Tá gostoso.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0012,novela002,episode_0012,[],[31],,,"00:01:36,370","00:01:39,061",,,96.37,99.061,,Aula particular de culinária de 160 mil,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0012,novela002,episode_0012,[],[32],,,"00:01:39,086","00:01:39,993",,,99.086,99.993,,não foi à toa!,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0012,novela002,episode_0012,[],[33],,,"00:01:40,960","00:01:42,583",,,100.96,102.583,,"Seguindo nesse ritmo,",0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0012,novela002,episode_0012,[],[34],,,"00:01:42,690","00:01:45,085",,,102.69,105.085,,"se a antiga paixão dele não voltar para o país,",0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0012,novela002,episode_0012,[],[35],,,"00:01:45,110","00:01:45,719",,,105.11,105.719,,minha mãe consegue,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0012,novela002,episode_0012,[],[36],,,"00:01:45,744","00:01:47,305",,,105.744,107.305,,conquistar meu pai de vez!,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0012,novela002,episode_0012,[],[37],,,"00:01:49,876","00:01:50,338",,,109.876,110.338,,Eu abro.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0012,novela002,episode_0012,[],[38],,,"00:01:50,363","00:01:51,552",,,110.363,111.552,,Devem ser meus pais,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0012,novela002,episode_0012,[],[39],,,"00:01:51,577","00:01:52,905",,,111.577,112.905,,mandando produtos tipicos .,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0012,novela002,episode_0012,[],[40],,,"00:02:09,978","00:02:11,100",,,129.978,131.1,,Você deve ser aquela p*ranha,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0012,novela002,episode_0012,[],[41],,,"00:02:11,101","00:02:12,581",,,131.101,132.581,,que subiu na cama do Tiago?,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0012,novela002,episode_0012,[],[42],,,"00:02:12,900","00:02:14,473",,,132.9,134.473,,"Ah, ferrou.",0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0012,novela002,episode_0012,[],[43],,,"00:02:14,943","00:02:16,772",,,134.943,136.772,,A Jéssica veio mesmo atrás!,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0012,novela002,episode_0012,[],[44],,,"00:02:16,991","00:02:18,298",,,136.991,138.298,,A antiga paixão não correspondida,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0012,novela002,episode_0012,[],[45],,,"00:02:18,323","00:02:19,835",,,138.323,139.835,,é a mais perigosa!,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0012,novela002,episode_0012,[],[46],,,"00:02:20,038","00:02:21,939",,,140.038,141.939,,Com o que minha mãe vai competir com ela?,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[1],"[1, 2, 3]","00:00:00,000","00:00:05,000","00:00:00,796","00:00:05,156",0.0,5.0,0.796,5.156,Não dá. Não posso deixar ela fazer joguinho. Tenho que atacar primeiro.,Não dá! Não posso deixar ela fazer joguinho! Tenho que atacar primeiro.,1.0,split,1,3,0.796,0.156,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[2],"[4, 5, 6]","00:00:06,000","00:00:12,000","00:00:06,525","00:00:11,793",6.0,12.0,6.525,11.793,"Se tiver algum problema, pode vir pra cima de mim. Só não machuque a filha do Sr. Silva, por favor.","Se tiver algum problema, pode vir para cima de mim! Só não machuque a filha do Sr. Silva!",0.883,split_rewrite,1,3,0.525,-0.207,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[3],[],"00:00:15,000","00:00:20,000",,,15.0,20.0,,,"Vadia! Para de fingir! Eu não caio nesses seus truques sujos, eu já investiguei.",,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[4],[],"00:00:20,000","00:00:26,000",,,20.0,26.0,,,Dessa vez a Jessica partiu pra agressão direto. Na vida passada ela só se fazia de coitadinha e de falsa inocente.,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[5],[],"00:00:26,000","00:00:29,000",,,26.0,29.0,,,Só tinha coragem de humilhar minha mãe quando ninguém tava vendo.,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[6],[],"00:00:29,000","00:00:35,000",,,29.0,35.0,,,Acho que viu que eu tô prestes a subir e ela não aguentou. E mostrou a verdadeira cara.,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[7],[],"00:00:35,000","00:00:38,000",,,35.0,38.0,,,Dessa vez não vou deixar ela fazer joguinho.,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[8],[],"00:00:39,000","00:00:40,000",,,39.0,40.0,,,Porque...,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[9],[],"00:00:42,000","00:00:51,000",,,42.0,51.0,,,"Senhorita, não sei onde foi que lhe ofendi, mas se me bater puder lhe acalmar, então pode bater. Pode bater, vai.",,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[10],[],"00:00:52,000","00:00:53,000",,,52.0,53.0,,,Jessica!,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[11],[],"00:00:53,000","00:00:54,000",,,53.0,54.0,,,Jessica!,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[12],[],"00:00:57,000","00:00:59,000",,,57.0,59.0,,,Mas o que você tá fazendo?,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[13],[],"00:01:02,000","00:01:04,000",,,62.0,64.0,,,Tá brigando comigo por essa piranha!,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[14],[],"00:01:04,000","00:01:05,000",,,64.0,65.0,,,Vem.,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[15],[],"00:01:16,000","00:01:17,000",,,76.0,77.0,,,Tá doendo?,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[16],[],"00:01:18,000","00:01:21,000",,,78.0,81.0,,,"Tiago, você ia cair numa armadilha.",,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[17],[],"00:01:21,000","00:01:28,000",,,81.0,88.0,,,Seu caso de drogas foi suspeito. Eu contratei os melhores advogados. Tudo foi manipulado pela Teresa.,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[18],[],"00:01:28,000","00:01:32,000",,,88.0,92.0,,,E dessa vez eu tenho uma testemunha que pode provar.,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[19],[],"00:01:40,000","00:01:44,000",,,100.0,104.0,,,Ela é a melhor amiga da Teresa. Ela sabe o que aconteceu.,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[20],[],"00:01:44,000","00:01:49,000",,,104.0,109.0,,,"Senhor Silva, eu posso provar que isso tudo foi manipulado pela Teresa.",,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[21],[],"00:01:49,000","00:01:53,000",,,109.0,113.0,,,Ela quer usar o bebê pra te forçar a casar com ela.,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[22],[],"00:01:53,000","00:01:56,000",,,113.0,116.0,,,Será que eu não vou escapar dessa calúnia?,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[7],,,"00:00:11,818","00:00:12,777",,,11.818,12.777,,Por favor!,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[8],,,"00:00:15,100","00:00:15,816",,,15.1,15.816,,V*dia!,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[9],,,"00:00:16,100","00:00:17,017",,,16.1,17.017,,Para de fingir!,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[10],,,"00:00:17,254","00:00:18,967",,,17.254,18.967,,Eu não caio nesses seus truques sujos,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[11],,,"00:00:18,992","00:00:19,922",,,18.992,19.922,,eu já investiguei!,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[12],,,"00:00:20,551","00:00:21,664",,,20.551,21.664,,Dessa vez a Jéssica,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[13],,,"00:00:21,689","00:00:23,075",,,21.689,23.075,,partiu para a agressão direto?,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[14],,,"00:00:23,255","00:00:25,082",,,23.255,25.082,,Na vida passada ela só se fazia de coitadinha,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[15],,,"00:00:25,107","00:00:26,529",,,25.107,26.529,,e da falsa inocente.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[16],,,"00:00:26,662","00:00:28,154",,,26.662,28.154,,Só tinha coragem de humilhar minha mãe,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[17],,,"00:00:28,179","00:00:29,183",,,28.179,29.183,,quando ninguém estava vendo.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[18],,,"00:00:29,208","00:00:29,941",,,29.208,29.941,,Acho que...,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[19],,,"00:00:30,328","00:00:31,650",,,30.328,31.65,,viu que eu estou prestes a subir,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[20],,,"00:00:31,675","00:00:32,807",,,31.675,32.807,,e ela não aguentou,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[21],,,"00:00:33,117","00:00:34,706",,,33.117,34.706,,e mostrou a verdadeira cara.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[22],,,"00:00:35,250","00:00:35,977",,,35.25,35.977,,"Dessa vez,",0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[23],,,"00:00:36,417","00:00:37,194",,,36.417,37.194,,não vou deixar ela,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[24],,,"00:00:37,219","00:00:37,986",,,37.219,37.986,,fazer o joguinho.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[25],,,"00:00:39,230","00:00:39,951",,,39.23,39.951,,Porque...,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[26],,,"00:00:42,510","00:00:43,438",,,42.51,43.438,,"Senhorita,",0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[27],,,"00:00:43,860","00:00:44,637",,,43.86,44.637,,não sei onde foi que,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[28],,,"00:00:44,662","00:00:45,601",,,44.662,45.601,,lhe ofendi mas...,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[29],,,"00:00:46,096","00:00:47,229",,,46.096,47.229,,Mas se me bater,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[30],,,"00:00:47,254","00:00:48,663",,,47.254,48.663,,"puder lhe acalmar,",0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[31],,,"00:00:48,688","00:00:49,784",,,48.688,49.784,,"então, pode bater!",0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[32],,,"00:00:50,164","00:00:51,478",,,50.164,51.478,,Pode bater vai.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[33],,,"00:00:52,835","00:00:53,599",,,52.835,53.599,,"Jéssica,",0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[34],,,"00:00:57,590","00:00:58,740",,,57.59,58.74,,mas o que você está fazendo?,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[35],,,"00:01:02,194","00:01:04,097",,,62.194,64.097,,Tá brigando comigo por essa p*ranha?,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[36],,,"00:01:04,405","00:01:04,769",,,64.405,64.769,,Vem.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[37],,,"00:01:16,400","00:01:16,947",,,76.4,76.947,,Tá doendo?,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[38],,,"00:01:19,775","00:01:20,488",,,79.775,80.488,,"Tiago,",0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[39],,,"00:01:20,855","00:01:22,544",,,80.855,82.544,,você ia cair numa armadilha!,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[40],,,"00:01:22,569","00:01:24,193",,,82.569,84.193,,Seu caso de drogas foi suspeito.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[41],,,"00:01:24,443","00:01:26,295",,,84.443,86.295,,Eu contratei os melhores advogados.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[42],,,"00:01:26,786","00:01:28,491",,,86.786,88.491,,Tudo foi manipulado pela Teresa!,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[43],,,"00:01:29,506","00:01:30,560",,,89.506,90.56,,"E dessa vez,",0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[44],,,"00:01:30,725","00:01:32,475",,,90.725,92.475,,eu tenho uma testemunha que pode ajudar.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[45],,,"00:01:41,564","00:01:43,214",,,101.564,103.214,,Ela é a melhor amiga da Teresa.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[46],,,"00:01:43,450","00:01:44,716",,,103.45,104.716,,Ela sabe o que aconteceu.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[47],,,"00:01:45,890","00:01:47,986",,,105.89,107.986,,"Sr. Silva, eu posso provar",0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[48],,,"00:01:48,011","00:01:48,964",,,108.011,108.964,,que isso tudo,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[49],,,"00:01:49,158","00:01:50,850",,,109.158,110.85,,foi manipulado pela Teresa.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[50],,,"00:01:51,100","00:01:51,749",,,111.1,111.749,,Ela quer,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[51],,,"00:01:51,774","00:01:52,971",,,111.774,112.971,,usar o bebê para te forçar,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[52],,,"00:01:52,996","00:01:54,135",,,112.996,114.135,,a casar com ela!,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[53],,,"00:01:54,700","00:01:55,465",,,114.7,115.465,,Será que...,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0013,novela002,episode_0013,[],[54],,,"00:01:55,759","00:01:57,554",,,115.759,117.554,,eu não vou escapar dessa calúnia?,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela002__episode_0014,novela002,episode_0014,[1],"[1, 2, 3]","00:00:00,000","00:00:03,259","00:00:00,093","00:00:03,273",0.0,3.259,0.093,3.273,"Há alguns meses, quando eu e a Tereza estagiamos no hotel,","Há alguns meses, quando eu e Teresa estagiamos no hotel,",0.9464,split,1,3,0.093,0.014,vertical_shortform,pt-BR
novela002__episode_0014,novela002,episode_0014,[2],"[4, 5, 6]","00:00:03,259","00:00:07,139","00:00:03,333","00:00:07,033",3.259,7.139,3.333,7.033,"na noite em que o senhor se hospedou, foi ela quem drogou o senhor aquele dia.","na noite em que o senhor se hospedou, foi ela quem drogou o senhor aquele dia!",1.0,split,1,3,0.074,-0.106,vertical_shortform,pt-BR
novela002__episode_0014,novela002,episode_0014,[3],[7],"00:00:07,139","00:00:09,840","00:00:07,226","00:00:09,132",7.139,9.84,7.226,9.132,Aproveitou quando você estava inconsciente.,Aproveitou quando você estava inconsciente,1.0,retime,1,1,0.087,-0.708,vertical_shortform,pt-BR
novela002__episode_0014,novela002,episode_0014,[4],"[8, 9]","00:00:09,840","00:00:12,979","00:00:09,951","00:00:12,762",9.84,12.979,9.951,12.762,"E na cerimônia de formatura, também foi ela que me obrigou.",E na cerimônia de formatura também foi ela que me obrigou,1.0,split,1,2,0.111,-0.217,vertical_shortform,pt-BR
novela002__episode_0014,novela002,episode_0014,[5],"[10, 11]","00:00:12,979","00:00:14,880","00:00:13,000","00:00:14,911",12.979,14.88,13.0,14.911,Só para forçar o senhor a assumir ela!,só para forçar o senhor a assumir ela!,1.0,split,1,2,0.021,0.031,vertical_shortform,pt-BR
novela002__episode_0014,novela002,episode_0014,[6],[12],"00:00:14,880","00:00:15,979","00:00:14,936","00:00:15,882",14.88,15.979,14.936,15.882,Chega disso agora!,Chega disso agora!,1.0,keep,1,1,0.056,-0.097,vertical_shortform,pt-BR
novela002__episode_0014,novela002,episode_0014,[7],"[13, 14]","00:00:15,979","00:00:17,579","00:00:16,074","00:00:17,692",15.979,17.579,16.074,17.692,"Senhor Silva, não foi isso...","Sr. Silva, não foi isso!",0.84,split_rewrite,1,2,0.095,0.113,vertical_shortform,pt-BR
novela002__episode_0014,novela002,episode_0014,[8],"[15, 16]","00:00:17,579","00:00:19,680","00:00:17,692","00:00:19,235",17.579,19.68,17.692,19.235,"Senhor Silva, eu tenho provas.","Sr. Silva, eu tenho provas!",0.8571,split_rewrite,1,2,0.113,-0.445,vertical_shortform,pt-BR
novela002__episode_0014,novela002,episode_0014,[9],"[17, 18]","00:00:30,659","00:00:33,159","00:00:30,843","00:00:33,033",30.659,33.159,30.843,33.033,Eu já investiguei tudo sobre essas coisas.,Eu já investiguei tudo sobre essas coisas.,1.0,split,1,2,0.184,-0.126,vertical_shortform,pt-BR
novela002__episode_0014,novela002,episode_0014,[10],[19],"00:00:33,159","00:00:34,799","00:00:33,250","00:00:34,750",33.159,34.799,33.25,34.75,Foram meus concorrentes que fizeram.,Foram meus concorrentes que fizeram.,1.0,keep,1,1,0.091,-0.049,vertical_shortform,pt-BR
novela002__episode_0014,novela002,episode_0014,[11],"[20, 21]","00:00:34,799","00:00:38,200","00:00:34,914","00:00:37,332",34.799,38.2,34.914,37.332,E eu já eliminei todas as pessoas.,E eu já eliminei todas as pessoas.,1.0,split,1,2,0.115,-0.868,vertical_shortform,pt-BR
novela002__episode_0014,novela002,episode_0014,[12],[22],"00:00:38,200","00:00:39,200","00:00:38,295","00:00:38,852",38.2,39.2,38.295,38.852,Guardas!,Guardas!,1.0,retime,1,1,0.095,-0.348,vertical_shortform,pt-BR
novela002__episode_0014,novela002,episode_0014,[13],"[23, 24]","00:00:43,439","00:00:45,500","00:00:43,547","00:00:45,450",43.439,45.5,43.547,45.45,"Senhor Silva, eu reconheço meu erro!",Sr. Silva! Eu reconheço meu erro!,0.8824,split_rewrite,1,2,0.108,-0.05,vertical_shortform,pt-BR
novela002__episode_0014,novela002,episode_0014,[14],[25],"00:00:45,500","00:00:46,840","00:00:45,569","00:00:46,903",45.5,46.84,45.569,46.903,Nunca mais vou mentir!,Nunca mais vou mentir!,1.0,keep,1,1,0.069,0.063,vertical_shortform,pt-BR
novela002__episode_0014,novela002,episode_0014,[15],[26],"00:00:46,840","00:00:47,840","00:00:46,928","00:00:47,753",46.84,47.84,46.928,47.753,Me perdoa!,Me perdoa!,1.0,keep,1,1,0.088,-0.087,vertical_shortform,pt-BR
novela002__episode_0014,novela002,episode_0014,[16],"[27, 28, 29]","00:00:47,840","00:00:50,840","00:00:47,971","00:00:50,392",47.84,50.84,47.971,50.392,"Jéssica! Jéssica, me salva! Jéssica!","Jéssica, Jéssica! Me salva, Jéssica!",1.0,split,1,3,0.131,-0.448,vertical_shortform,pt-BR
novela002__episode_0014,novela002,episode_0014,[17],"[30, 31, 32]","00:00:53,720","00:00:59,159","00:00:53,850","00:00:58,003",53.72,59.159,53.85,58.003,Não vai me dizer que você veio até aqui só para poder difamar a Tereza.,Não vai me dizer que você veio até aqui só para poder difamar Teresa?,0.9571,split,1,3,0.13,-1.156,vertical_shortform,pt-BR
novela002__episode_0014,novela002,episode_0014,[18],"[33, 34]","00:00:59,220","00:01:02,220","00:00:59,300","00:01:01,846",59.22,62.22,59.3,61.846,Mas isso não prova que a Tereza é uma pessoa direita.,Mas isso não prova que Teresa é uma pessoa direita!,0.9423,split,1,2,0.08,-0.374,vertical_shortform,pt-BR
novela002__episode_0014,novela002,episode_0014,[19],[35],"00:01:05,760","00:01:07,900","00:01:05,843","00:01:07,443",65.76,67.9,65.843,67.443,Olha como ela era rodada!,Olha como ela era rodada!,1.0,retime,1,1,0.083,-0.457,vertical_shortform,pt-BR
novela002__episode_0014,novela002,episode_0014,[20],[36],"00:01:07,900","00:01:09,959","00:01:07,900","00:01:09,786",67.9,69.959,67.9,69.786,Ficava com estudantes estrangeiros.,Ficava com estudantes estrangeiros!,1.0,retime,1,1,0.0,-0.173,vertical_shortform,pt-BR
novela002__episode_0014,novela002,episode_0014,[21],"[37, 38]","00:01:09,959","00:01:13,760","00:01:10,026","00:01:13,775",69.959,73.76,70.026,73.775,Eu acho que a bebê na barriga dela muito provavelmente não é sua.,Acho que a bebê na barriga dela muito provavelmente não é sua!,0.9531,split,1,2,0.067,0.015,vertical_shortform,pt-BR
novela002__episode_0014,novela002,episode_0014,[22],[39],"00:01:18,139","00:01:20,099","00:01:18,100","00:01:19,850",78.139,80.099,78.1,79.85,Nem conheço essas pessoas.,Eu nem conheço essas pessoas!,0.8929,rewrite_major,1,1,-0.039,-0.249,vertical_shortform,pt-BR
novela002__episode_0014,novela002,episode_0014,[23],[40],"00:01:20,099","00:01:21,940","00:01:19,950","00:01:21,750",80.099,81.94,79.95,81.75,As fotos são montagens com o Iá.,As fotos são montagens com IA.,0.9032,rewrite_minor,1,1,-0.149,-0.19,vertical_shortform,pt-BR
novela002__episode_0014,novela002,episode_0014,[24],[41],"00:01:21,940","00:01:23,639","00:01:22,022","00:01:23,610",81.94,83.639,82.022,83.61,Nunca tive nem sequer um namorado.,Nunca tive nem sequer um namorado!,1.0,keep,1,1,0.082,-0.029,vertical_shortform,pt-BR
novela002__episode_0014,novela002,episode_0014,[25],[42],"00:01:23,639","00:01:25,139","00:01:23,635","00:01:24,787",83.639,85.139,83.635,84.787,Quem acredita nisso?,Quem acredita nisso?,1.0,retime,1,1,-0.004,-0.352,vertical_shortform,pt-BR
novela002__episode_0014,novela002,episode_0014,[26],"[43, 44]","00:01:29,180","00:01:32,080","00:01:29,300","00:01:31,500",89.18,92.08,89.3,91.5,Ninguém pode engravidar só com uma vez.,Niguem pode engravidar só com uma vez!,0.9474,split,1,2,0.12,-0.58,vertical_shortform,pt-BR
novela002__episode_0014,novela002,episode_0014,[27],[45],"00:01:32,080","00:01:33,959","00:01:32,200","00:01:33,700",92.08,93.959,92.2,93.7,"Se quer provar sua inocência,","Se quer provar sua inocência,",1.0,retime,1,1,0.12,-0.259,vertical_shortform,pt-BR
novela002__episode_0014,novela002,episode_0014,[28],"[46, 47]","00:01:33,959","00:01:37,959","00:01:34,100","00:01:37,475",93.959,97.959,94.1,97.475,então vem comigo para o hospital fazer o teste de DNA.,então vem comigo para o hospital fazer o teste de DNA!,1.0,split,1,2,0.141,-0.484,vertical_shortform,pt-BR
